Year,Nivel,Género,GeoCode,Value
2018,Diplomado Escuela universitaria,Hombres,860653,358
2018,Diplomado Escuela universitaria,Hombres,860654,440
2018,Diplomado Escuela universitaria,Hombres,860655,547
2018,Diplomado Escuela universitaria,Hombres,860656,506
2018,Diplomado Escuela universitaria,Hombres,860657,23
2018,Diplomado Escuela universitaria,Hombres,860658,722
2018,Diplomado Escuela universitaria,Hombres,860659,373
2018,Diplomado Escuela universitaria,Hombres,860660,506
2018,Diplomado Escuela universitaria,Hombres,860661,418
2018,Diplomado Escuela universitaria,Hombres,860662,130
2018,Diplomado Escuela universitaria,Hombres,860663,258
2018,Diplomado Escuela universitaria,Hombres,860664,237
2018,Diplomado Escuela universitaria,Hombres,860665,485
2018,Diplomado Escuela universitaria,Hombres,860666,415
2018,Diplomado Escuela universitaria,Hombres,860667,797
2018,Diplomado Escuela universitaria,Hombres,860668,330
2018,Diplomado Escuela universitaria,Hombres,860669,260
2018,Diplomado Escuela universitaria,Hombres,860670,222
2018,Diplomado Escuela universitaria,Hombres,860671,748
2018,Diplomado Escuela universitaria,Hombres,860672,341
2018,Diplomado Escuela universitaria,Hombres,860673,558
2018,Diplomado Escuela universitaria,Hombres,860674,381
2018,Diplomado Escuela universitaria,Hombres,860675,289
2018,Diplomado Escuela universitaria,Hombres,860676,372
2018,Diplomado Escuela universitaria,Hombres,860677,534
2018,Diplomado Escuela universitaria,Hombres,860678,353
2018,Diplomado Escuela universitaria,Hombres,860679,237
2018,Diplomado Escuela universitaria,Hombres,860680,305
2018,Diplomado Escuela universitaria,Hombres,860681,294
2018,Diplomado Escuela universitaria,Hombres,860682,382
2018,Diplomado Escuela universitaria,Hombres,860683,402
2018,Diplomado Escuela universitaria,Hombres,860684,451
2018,Diplomado Escuela universitaria,Hombres,860685,302
2018,Diplomado Escuela universitaria,Hombres,860686,431
2018,Diplomado Escuela universitaria,Hombres,860687,291
2018,Diplomado Escuela universitaria,Hombres,860688,44
2018,Diplomado Escuela universitaria,Hombres,860689,47
2018,Diplomado Escuela universitaria,Hombres,860690,760
2018,Diplomado Escuela universitaria,Hombres,860691,712
2018,Diplomado Escuela universitaria,Hombres,860692,750
2018,Diplomado Escuela universitaria,Hombres,860693,967
2018,Diplomado Escuela universitaria,Hombres,860694,519
2018,Diplomado Escuela universitaria,Hombres,860695,276
2018,Diplomado Escuela universitaria,Hombres,860696,232
2018,Diplomado Escuela universitaria,Hombres,860697,463
2018,Diplomado Escuela universitaria,Hombres,860698,281
2018,Diplomado Escuela universitaria,Hombres,860699,430
2018,Diplomado Escuela universitaria,Hombres,860700,74
2018,Diplomado Escuela universitaria,Hombres,860701,46
2018,Diplomado Escuela universitaria,Hombres,860702,440
2018,Diplomado Escuela universitaria,Hombres,860703,214
2018,Diplomado Escuela universitaria,Hombres,860704,584
2018,Diplomado Escuela universitaria,Hombres,860705,482
2018,Diplomado Escuela universitaria,Hombres,860706,986
2018,Diplomado Escuela universitaria,Hombres,860707,288
2018,Diplomado Escuela universitaria,Hombres,860708,137
2018,Diplomado Escuela universitaria,Hombres,860709,645
2018,Diplomado Escuela universitaria,Hombres,860710,303
2018,Diplomado Escuela universitaria,Hombres,860711,413
2018,Diplomado Escuela universitaria,Hombres,860712,396
2018,Diplomado Escuela universitaria,Hombres,860713,497
2018,Diplomado Escuela universitaria,Hombres,860714,321
2018,Diplomado Escuela universitaria,Hombres,860715,633
2018,Diplomado Escuela universitaria,Hombres,860716,318
2018,Diplomado Escuela universitaria,Hombres,860717,164
2018,Diplomado Escuela universitaria,Hombres,860718,98
2018,Diplomado Escuela universitaria,Hombres,860719,197
2018,Diplomado Escuela universitaria,Hombres,860720,212
2018,Diplomado Escuela universitaria,Hombres,860721,294
2018,Diplomado Escuela universitaria,Hombres,860722,93
2018,Diplomado Escuela universitaria,Hombres,860723,102
2018,Diplomado Escuela universitaria,Hombres,860724,135
2018,Diplomado Escuela universitaria,Hombres,860725,323
2018,Diplomado Escuela universitaria,Hombres,860726,412
2018,Diplomado Escuela universitaria,Hombres,860727,307
2018,Diplomado Escuela universitaria,Hombres,860728,181
2018,Diplomado Escuela universitaria,Hombres,860729,405
2018,Diplomado Escuela universitaria,Hombres,860730,118
2018,Diplomado Escuela universitaria,Hombres,860731,96
2018,Diplomado Escuela universitaria,Hombres,860732,546
2018,Diplomado Escuela universitaria,Hombres,860733,287
2018,Diplomado Escuela universitaria,Hombres,860734,173
2018,Diplomado Escuela universitaria,Hombres,860735,244
2018,Diplomado Escuela universitaria,Hombres,860736,623
2018,Diplomado Escuela universitaria,Hombres,860737,768
2018,Diplomado Escuela universitaria,Hombres,860738,378
2018,Diplomado Escuela universitaria,Hombres,860739,357
2018,Diplomado Escuela universitaria,Hombres,860740,285
2018,Diplomado Escuela universitaria,Hombres,860741,218
2018,Diplomado Escuela universitaria,Hombres,860742,129
2018,Diplomado Escuela universitaria,Hombres,860743,24
2018,Diplomado Escuela universitaria,Hombres,860744,417
2018,Diplomado Escuela universitaria,Hombres,860745,110
2018,Diplomado Escuela universitaria,Hombres,860746,277
2018,Diplomado Escuela universitaria,Hombres,860747,661
2018,Diplomado Escuela universitaria,Hombres,860748,665
2018,Diplomado Escuela universitaria,Hombres,860749,232
2018,Diplomado Escuela universitaria,Hombres,860750,1069
2018,Diplomado Escuela universitaria,Hombres,860751,314
2018,Diplomado Escuela universitaria,Hombres,860752,58
2018,Diplomado Escuela universitaria,Hombres,860753,186
2018,Diplomado Escuela universitaria,Hombres,860754,315
2018,Diplomado Escuela universitaria,Hombres,860755,305
2018,Diplomado Escuela universitaria,Hombres,860756,242
2018,Diplomado Escuela universitaria,Hombres,860757,380
2018,Diplomado Escuela universitaria,Hombres,860758,837
2018,Diplomado Escuela universitaria,Hombres,860759,226
2018,Diplomado Escuela universitaria,Hombres,860760,276
2018,Diplomado Escuela universitaria,Hombres,860761,375
2018,Diplomado Escuela universitaria,Hombres,860762,13
2018,Diplomado Escuela universitaria,Hombres,860763,324
2018,Diplomado Escuela universitaria,Hombres,860764,38
2018,Diplomado Escuela universitaria,Hombres,860765,43
2018,Diplomado Escuela universitaria,Hombres,860766,214
2018,Diplomado Escuela universitaria,Hombres,860767,514
2018,Diplomado Escuela universitaria,Hombres,860768,341
2018,Diplomado Escuela universitaria,Hombres,860769,303
2018,Diplomado Escuela universitaria,Hombres,860770,222
2018,Diplomado Escuela universitaria,Hombres,860771,467
2018,Diplomado Escuela universitaria,Hombres,860772,14
2018,Diplomado Escuela universitaria,Hombres,860773,93
2018,Diplomado Escuela universitaria,Hombres,860774,207
2018,Diplomado Escuela universitaria,Hombres,860775,161
2018,Arquitecto o Ingeniero Técnico,Hombres,860645,261
2018,Arquitecto o Ingeniero Técnico,Hombres,860646,434
2018,Arquitecto o Ingeniero Técnico,Hombres,860647,108
2018,Arquitecto o Ingeniero Técnico,Hombres,860648,145
2018,Arquitecto o Ingeniero Técnico,Hombres,860649,384
2018,Arquitecto o Ingeniero Técnico,Hombres,860650,74
2018,Arquitecto o Ingeniero Técnico,Hombres,860651,387
2018,Arquitecto o Ingeniero Técnico,Hombres,860652,675
2018,Arquitecto o Ingeniero Técnico,Hombres,860653,268
2018,Arquitecto o Ingeniero Técnico,Hombres,860654,399
2018,Arquitecto o Ingeniero Técnico,Hombres,860655,466
2018,Arquitecto o Ingeniero Técnico,Hombres,860656,405
2018,Arquitecto o Ingeniero Técnico,Hombres,860657,21
2018,Arquitecto o Ingeniero Técnico,Hombres,860658,565
2018,Arquitecto o Ingeniero Técnico,Hombres,860659,352
2018,Arquitecto o Ingeniero Técnico,Hombres,860660,519
2018,Arquitecto o Ingeniero Técnico,Hombres,860661,292
2018,Arquitecto o Ingeniero Técnico,Hombres,860662,97
2018,Arquitecto o Ingeniero Técnico,Hombres,860663,253
2018,Arquitecto o Ingeniero Técnico,Hombres,860664,152
2018,Arquitecto o Ingeniero Técnico,Hombres,860665,354
2018,Arquitecto o Ingeniero Técnico,Hombres,860666,339
2018,Arquitecto o Ingeniero Técnico,Hombres,860667,662
2018,Arquitecto o Ingeniero Técnico,Hombres,860668,255
2018,Arquitecto o Ingeniero Técnico,Hombres,860669,125
2018,Arquitecto o Ingeniero Técnico,Hombres,860670,148
2018,Arquitecto o Ingeniero Técnico,Hombres,860671,648
2018,Arquitecto o Ingeniero Técnico,Hombres,860672,249
2018,Arquitecto o Ingeniero Técnico,Hombres,860673,411
2018,Arquitecto o Ingeniero Técnico,Hombres,860674,246
2018,Arquitecto o Ingeniero Técnico,Hombres,860675,262
2018,Arquitecto o Ingeniero Técnico,Hombres,860676,314
2018,Arquitecto o Ingeniero Técnico,Hombres,860677,458
2018,Arquitecto o Ingeniero Técnico,Hombres,860678,299
2018,Arquitecto o Ingeniero Técnico,Hombres,860679,231
2018,Arquitecto o Ingeniero Técnico,Hombres,860680,242
2018,Arquitecto o Ingeniero Técnico,Hombres,860681,266
2018,Arquitecto o Ingeniero Técnico,Hombres,860682,290
2018,Arquitecto o Ingeniero Técnico,Hombres,860683,308
2018,Arquitecto o Ingeniero Técnico,Hombres,860684,316
2018,Arquitecto o Ingeniero Técnico,Hombres,860685,167
2018,Arquitecto o Ingeniero Técnico,Hombres,860686,351
2018,Arquitecto o Ingeniero Técnico,Hombres,860687,245
2018,Arquitecto o Ingeniero Técnico,Hombres,860688,24
2018,Arquitecto o Ingeniero Técnico,Hombres,860689,27
2018,Arquitecto o Ingeniero Técnico,Hombres,860690,751
2018,Arquitecto o Ingeniero Técnico,Hombres,860691,565
2018,Arquitecto o Ingeniero Técnico,Hombres,860692,772
2018,Arquitecto o Ingeniero Técnico,Hombres,860693,843
2018,Arquitecto o Ingeniero Técnico,Hombres,860694,440
2018,Arquitecto o Ingeniero Técnico,Hombres,860695,265
2018,Arquitecto o Ingeniero Técnico,Hombres,860696,205
2018,Arquitecto o Ingeniero Técnico,Hombres,860697,312
2018,Arquitecto o Ingeniero Técnico,Hombres,860698,225
2018,Arquitecto o Ingeniero Técnico,Hombres,860699,376
2018,Arquitecto o Ingeniero Técnico,Hombres,860700,61
2018,Arquitecto o Ingeniero Técnico,Hombres,860701,29
2018,Arquitecto o Ingeniero Técnico,Hombres,860702,313
2018,Arquitecto o Ingeniero Técnico,Hombres,860703,138
2018,Arquitecto o Ingeniero Técnico,Hombres,860704,366
2018,Arquitecto o Ingeniero Técnico,Hombres,860705,348
2018,Arquitecto o Ingeniero Técnico,Hombres,860706,752
2018,Arquitecto o Ingeniero Técnico,Hombres,860707,206
2018,Arquitecto o Ingeniero Técnico,Hombres,860708,88
2018,Arquitecto o Ingeniero Técnico,Hombres,860709,443
2018,Arquitecto o Ingeniero Técnico,Hombres,860710,190
2018,Arquitecto o Ingeniero Técnico,Hombres,860711,289
2018,Arquitecto o Ingeniero Técnico,Hombres,860712,268
2018,Arquitecto o Ingeniero Técnico,Hombres,860713,354
2018,Arquitecto o Ingeniero Técnico,Hombres,860714,154
2018,Arquitecto o Ingeniero Técnico,Hombres,860715,485
2018,Arquitecto o Ingeniero Técnico,Hombres,860716,243
2018,Arquitecto o Ingeniero Técnico,Hombres,860717,136
2018,Arquitecto o Ingeniero Técnico,Hombres,860718,85
2018,Arquitecto o Ingeniero Técnico,Hombres,860719,155
2018,Arquitecto o Ingeniero Técnico,Hombres,860720,115
2018,Arquitecto o Ingeniero Técnico,Hombres,860721,178
2018,Arquitecto o Ingeniero Técnico,Hombres,860722,54
2018,Arquitecto o Ingeniero Técnico,Hombres,860723,67
2018,Arquitecto o Ingeniero Técnico,Hombres,860724,79
2018,Arquitecto o Ingeniero Técnico,Hombres,860725,185
2018,Arquitecto o Ingeniero Técnico,Hombres,860726,230
2018,Arquitecto o Ingeniero Técnico,Hombres,860727,228
2018,Arquitecto o Ingeniero Técnico,Hombres,860728,119
2018,Arquitecto o Ingeniero Técnico,Hombres,860729,262
2018,Arquitecto o Ingeniero Técnico,Hombres,860730,119
2018,Arquitecto o Ingeniero Técnico,Hombres,860731,102
2018,Arquitecto o Ingeniero Técnico,Hombres,860732,443
2018,Arquitecto o Ingeniero Técnico,Hombres,860733,222
2018,Arquitecto o Ingeniero Técnico,Hombres,860734,139
2018,Arquitecto o Ingeniero Técnico,Hombres,860735,211
2018,Arquitecto o Ingeniero Técnico,Hombres,860736,441
2018,Arquitecto o Ingeniero Técnico,Hombres,860737,577
2018,Arquitecto o Ingeniero Técnico,Hombres,860738,300
2018,Arquitecto o Ingeniero Técnico,Hombres,860739,301
2018,Arquitecto o Ingeniero Técnico,Hombres,860740,266
2018,Arquitecto o Ingeniero Técnico,Hombres,860741,208
2018,Arquitecto o Ingeniero Técnico,Hombres,860742,132
2018,Arquitecto o Ingeniero Técnico,Hombres,860743,13
2018,Arquitecto o Ingeniero Técnico,Hombres,860744,350
2018,Arquitecto o Ingeniero Técnico,Hombres,860745,113
2018,Arquitecto o Ingeniero Técnico,Hombres,860746,213
2018,Arquitecto o Ingeniero Técnico,Hombres,860747,571
2018,Arquitecto o Ingeniero Técnico,Hombres,860748,620
2018,Arquitecto o Ingeniero Técnico,Hombres,860749,191
2018,Arquitecto o Ingeniero Técnico,Hombres,860750,1015
2018,Arquitecto o Ingeniero Técnico,Hombres,860751,191
2018,Arquitecto o Ingeniero Técnico,Hombres,860752,23
2018,Arquitecto o Ingeniero Técnico,Hombres,860753,166
2018,Arquitecto o Ingeniero Técnico,Hombres,860754,256
2018,Arquitecto o Ingeniero Técnico,Hombres,860755,231
2018,Arquitecto o Ingeniero Técnico,Hombres,860756,161
2018,Arquitecto o Ingeniero Técnico,Hombres,860757,340
2018,Arquitecto o Ingeniero Técnico,Hombres,860758,724
2018,Arquitecto o Ingeniero Técnico,Hombres,860759,132
2018,Arquitecto o Ingeniero Técnico,Hombres,860760,232
2018,Arquitecto o Ingeniero Técnico,Hombres,860761,332
2018,Arquitecto o Ingeniero Técnico,Hombres,860762,16
2018,Arquitecto o Ingeniero Técnico,Hombres,860763,284
2018,Arquitecto o Ingeniero Técnico,Hombres,860764,38
2018,Arquitecto o Ingeniero Técnico,Hombres,860765,27
2018,Arquitecto o Ingeniero Técnico,Hombres,860766,159
2018,Arquitecto o Ingeniero Técnico,Hombres,860767,500
2018,Arquitecto o Ingeniero Técnico,Hombres,860768,271
2018,Arquitecto o Ingeniero Técnico,Hombres,860769,256
2018,Arquitecto o Ingeniero Técnico,Hombres,860770,186
2018,Arquitecto o Ingeniero Técnico,Hombres,860771,489
2018,Arquitecto o Ingeniero Técnico,Hombres,860772,2
2018,Arquitecto o Ingeniero Técnico,Hombres,860773,48
2018,Arquitecto o Ingeniero Técnico,Hombres,860774,170
2018,Arquitecto o Ingeniero Técnico,Hombres,860775,150
2018,Licenciado universitario,Hombres,860645,2780
2018,Licenciado universitario,Hombres,860646,4533
2018,Licenciado universitario,Hombres,860647,1470
2018,Licenciado universitario,Hombres,860648,2442
2018,Licenciado universitario,Hombres,860649,3833
2018,Licenciado universitario,Hombres,860650,921
2018,Licenciado universitario,Hombres,860651,2293
2018,Licenciado universitario,Hombres,860652,3799
2018,Licenciado universitario,Hombres,860653,1354
2018,Licenciado universitario,Hombres,860654,2155
2018,Licenciado universitario,Hombres,860655,2645
2018,Licenciado universitario,Hombres,860656,2484
2018,Licenciado universitario,Hombres,860657,76
2018,Licenciado universitario,Hombres,860658,3646
2018,Licenciado universitario,Hombres,860659,1925
2018,Licenciado universitario,Hombres,860660,3232
2018,Licenciado universitario,Hombres,860661,2612
2018,Licenciado universitario,Hombres,860662,1065
2018,Licenciado universitario,Hombres,860663,2337
2018,Licenciado universitario,Hombres,860664,2697
2018,Licenciado universitario,Hombres,860665,4056
2018,Licenciado universitario,Hombres,860666,2278
2018,Licenciado universitario,Hombres,860667,5275
2018,Licenciado universitario,Hombres,860668,2944
2018,Licenciado universitario,Hombres,860669,2834
2018,Licenciado universitario,Hombres,860670,2842
2018,Licenciado universitario,Hombres,860671,4512
2018,Licenciado universitario,Hombres,860672,2068
2018,Licenciado universitario,Hombres,860673,4683
2018,Licenciado universitario,Hombres,860674,3997
2018,Licenciado universitario,Hombres,860675,2511
2018,Licenciado universitario,Hombres,860676,2057
2018,Licenciado universitario,Hombres,860677,4269
2018,Licenciado universitario,Hombres,860678,2650
2018,Licenciado universitario,Hombres,860679,1344
2018,Licenciado universitario,Hombres,860680,1361
2018,Licenciado universitario,Hombres,860681,1468
2018,Licenciado universitario,Hombres,860682,3006
2018,Licenciado universitario,Hombres,860683,2979
2018,Licenciado universitario,Hombres,860684,3245
2018,Licenciado universitario,Hombres,860685,2986
2018,Licenciado universitario,Hombres,860686,3709
2018,Licenciado universitario,Hombres,860687,2887
2018,Licenciado universitario,Hombres,860688,170
2018,Licenciado universitario,Hombres,860689,501
2018,Licenciado universitario,Hombres,860690,3708
2018,Licenciado universitario,Hombres,860691,3025
2018,Licenciado universitario,Hombres,860692,4280
2018,Licenciado universitario,Hombres,860693,5566
2018,Licenciado universitario,Hombres,860694,4195
2018,Licenciado universitario,Hombres,860695,2091
2018,Licenciado universitario,Hombres,860696,1356
2018,Licenciado universitario,Hombres,860697,3363
2018,Licenciado universitario,Hombres,860698,2230
2018,Licenciado universitario,Hombres,860699,1950
2018,Licenciado universitario,Hombres,860700,919
2018,Licenciado universitario,Hombres,860701,398
2018,Licenciado universitario,Hombres,860702,3275
2018,Licenciado universitario,Hombres,860703,691
2018,Licenciado universitario,Hombres,860704,2088
2018,Licenciado universitario,Hombres,860705,1488
2018,Licenciado universitario,Hombres,860706,2698
2018,Licenciado universitario,Hombres,860707,909
2018,Licenciado universitario,Hombres,860708,337
2018,Licenciado universitario,Hombres,860709,1703
2018,Licenciado universitario,Hombres,860710,1032
2018,Licenciado universitario,Hombres,860711,1299
2018,Licenciado universitario,Hombres,860712,1331
2018,Licenciado universitario,Hombres,860713,1422
2018,Licenciado universitario,Hombres,860714,898
2018,Licenciado universitario,Hombres,860715,1725
2018,Licenciado universitario,Hombres,860716,903
2018,Licenciado universitario,Hombres,860717,436
2018,Licenciado universitario,Hombres,860718,320
2018,Licenciado universitario,Hombres,860719,561
2018,Licenciado universitario,Hombres,860720,528
2018,Licenciado universitario,Hombres,860721,816
2018,Licenciado universitario,Hombres,860722,307
2018,Licenciado universitario,Hombres,860723,298
2018,Licenciado universitario,Hombres,860724,395
2018,Licenciado universitario,Hombres,860725,913
2018,Licenciado universitario,Hombres,860726,1166
2018,Licenciado universitario,Hombres,860727,1037
2018,Licenciado universitario,Hombres,860728,523
2018,Licenciado universitario,Hombres,860729,1303
2018,Licenciado universitario,Hombres,860730,402
2018,Licenciado universitario,Hombres,860731,444
2018,Licenciado universitario,Hombres,860732,1943
2018,Licenciado universitario,Hombres,860733,1077
2018,Licenciado universitario,Hombres,860734,618
2018,Licenciado universitario,Hombres,860735,753
2018,Licenciado universitario,Hombres,860736,2069
2018,Licenciado universitario,Hombres,860737,2453
2018,Licenciado universitario,Hombres,860738,1357
2018,Licenciado universitario,Hombres,860739,1552
2018,Licenciado universitario,Hombres,860740,1588
2018,Licenciado universitario,Hombres,860741,1655
2018,Licenciado universitario,Hombres,860742,800
2018,Licenciado universitario,Hombres,860743,186
2018,Licenciado universitario,Hombres,860744,3202
2018,Licenciado universitario,Hombres,860745,929
2018,Licenciado universitario,Hombres,860746,2122
2018,Licenciado universitario,Hombres,860747,2737
2018,Licenciado universitario,Hombres,860748,2663
2018,Licenciado universitario,Hombres,860749,1017
2018,Licenciado universitario,Hombres,860750,6408
2018,Licenciado universitario,Hombres,860751,816
2018,Licenciado universitario,Hombres,860752,186
2018,Licenciado universitario,Hombres,860753,516
2018,Licenciado universitario,Hombres,860754,920
2018,Licenciado universitario,Hombres,860755,848
2018,Licenciado universitario,Hombres,860756,620
2018,Licenciado universitario,Hombres,860757,1063
2018,Licenciado universitario,Hombres,860758,2587
2018,Licenciado universitario,Hombres,860759,643
2018,Licenciado universitario,Hombres,860760,970
2018,Licenciado universitario,Hombres,860761,1074
2018,Licenciado universitario,Hombres,860762,30
2018,Licenciado universitario,Hombres,860763,1325
2018,Licenciado universitario,Hombres,860764,161
2018,Licenciado universitario,Hombres,860765,137
2018,Licenciado universitario,Hombres,860766,685
2018,Licenciado universitario,Hombres,860767,1899
2018,Licenciado universitario,Hombres,860768,1388
2018,Licenciado universitario,Hombres,860769,1116
2018,Licenciado universitario,Hombres,860770,1152
2018,Licenciado universitario,Hombres,860771,2113
2018,Licenciado universitario,Hombres,860772,32
2018,Licenciado universitario,Hombres,860773,264
2018,Licenciado universitario,Hombres,860774,808
2018,Licenciado universitario,Hombres,860775,850
2018,Titulado estudios superiores no universitarios,Hombres,860645,138
2018,Titulado estudios superiores no universitarios,Hombres,860646,279
2018,Titulado estudios superiores no universitarios,Hombres,860647,75
2018,Titulado estudios superiores no universitarios,Hombres,860648,145
2018,Titulado estudios superiores no universitarios,Hombres,860649,228
2018,Titulado estudios superiores no universitarios,Hombres,860650,50
2018,Titulado estudios superiores no universitarios,Hombres,860651,112
2018,Titulado estudios superiores no universitarios,Hombres,860652,120
2018,Titulado estudios superiores no universitarios,Hombres,860653,69
2018,Titulado estudios superiores no universitarios,Hombres,860654,91
2018,Titulado estudios superiores no universitarios,Hombres,860655,103
2018,Titulado estudios superiores no universitarios,Hombres,860656,120
2018,Titulado estudios superiores no universitarios,Hombres,860657,4
2018,Titulado estudios superiores no universitarios,Hombres,860658,138
2018,Titulado estudios superiores no universitarios,Hombres,860659,56
2018,Titulado estudios superiores no universitarios,Hombres,860660,73
2018,Titulado estudios superiores no universitarios,Hombres,860661,108
2018,Titulado estudios superiores no universitarios,Hombres,860662,55
2018,Titulado estudios superiores no universitarios,Hombres,860663,49
2018,Titulado estudios superiores no universitarios,Hombres,860664,67
2018,Titulado estudios superiores no universitarios,Hombres,860665,134
2018,Titulado estudios superiores no universitarios,Hombres,860666,77
2018,Titulado estudios superiores no universitarios,Hombres,860667,163
2018,Titulado estudios superiores no universitarios,Hombres,860668,86
2018,Titulado estudios superiores no universitarios,Hombres,860669,68
2018,Titulado estudios superiores no universitarios,Hombres,860670,75
2018,Titulado estudios superiores no universitarios,Hombres,860671,148
2018,Titulado estudios superiores no universitarios,Hombres,860672,63
2018,Titulado estudios superiores no universitarios,Hombres,860673,125
2018,Titulado estudios superiores no universitarios,Hombres,860674,97
2018,Titulado estudios superiores no universitarios,Hombres,860675,59
2018,Titulado estudios superiores no universitarios,Hombres,860676,107
2018,Titulado estudios superiores no universitarios,Hombres,860677,143
2018,Titulado estudios superiores no universitarios,Hombres,860678,82
2018,Titulado estudios superiores no universitarios,Hombres,860679,76
2018,Titulado estudios superiores no universitarios,Hombres,860680,74
2018,Titulado estudios superiores no universitarios,Hombres,860681,82
2018,Titulado estudios superiores no universitarios,Hombres,860682,93
2018,Titulado estudios superiores no universitarios,Hombres,860683,105
2018,Titulado estudios superiores no universitarios,Hombres,860684,116
2018,Titulado estudios superiores no universitarios,Hombres,860685,96
2018,Titulado estudios superiores no universitarios,Hombres,860686,115
2018,Titulado estudios superiores no universitarios,Hombres,860687,92
2018,Titulado estudios superiores no universitarios,Hombres,860688,9
2018,Titulado estudios superiores no universitarios,Hombres,860689,9
2018,Titulado estudios superiores no universitarios,Hombres,860690,101
2018,Titulado estudios superiores no universitarios,Hombres,860691,114
2018,Titulado estudios superiores no universitarios,Hombres,860692,127
2018,Titulado estudios superiores no universitarios,Hombres,860693,228
2018,Titulado estudios superiores no universitarios,Hombres,860694,100
2018,Titulado estudios superiores no universitarios,Hombres,860695,89
2018,Titulado estudios superiores no universitarios,Hombres,860696,46
2018,Titulado estudios superiores no universitarios,Hombres,860697,139
2018,Titulado estudios superiores no universitarios,Hombres,860698,57
2018,Titulado estudios superiores no universitarios,Hombres,860699,81
2018,Titulado estudios superiores no universitarios,Hombres,860700,27
2018,Titulado estudios superiores no universitarios,Hombres,860701,17
2018,Titulado estudios superiores no universitarios,Hombres,860702,100
2018,Titulado estudios superiores no universitarios,Hombres,860703,47
2018,Titulado estudios superiores no universitarios,Hombres,860704,137
2018,Titulado estudios superiores no universitarios,Hombres,860705,89
2018,Titulado estudios superiores no universitarios,Hombres,860706,136
2018,Titulado estudios superiores no universitarios,Hombres,860707,79
2018,Titulado estudios superiores no universitarios,Hombres,860708,22
2018,Titulado estudios superiores no universitarios,Hombres,860709,118
2018,Titulado estudios superiores no universitarios,Hombres,860710,65
2018,Titulado estudios superiores no universitarios,Hombres,860711,65
2018,Titulado estudios superiores no universitarios,Hombres,860712,89
2018,Titulado estudios superiores no universitarios,Hombres,860713,79
2018,Titulado estudios superiores no universitarios,Hombres,860714,67
2018,Titulado estudios superiores no universitarios,Hombres,860715,124
2018,Titulado estudios superiores no universitarios,Hombres,860716,51
2018,Titulado estudios superiores no universitarios,Hombres,860717,43
2018,Titulado estudios superiores no universitarios,Hombres,860718,26
2018,Titulado estudios superiores no universitarios,Hombres,860719,53
2018,Titulado estudios superiores no universitarios,Hombres,860720,43
2018,Titulado estudios superiores no universitarios,Hombres,860721,57
2018,Titulado estudios superiores no universitarios,Hombres,860722,22
2018,Titulado estudios superiores no universitarios,Hombres,860723,31
2018,Titulado estudios superiores no universitarios,Hombres,860724,27
2018,Titulado estudios superiores no universitarios,Hombres,860725,74
2018,Titulado estudios superiores no universitarios,Hombres,860726,52
2018,Titulado estudios superiores no universitarios,Hombres,860727,67
2018,Titulado estudios superiores no universitarios,Hombres,860728,44
2018,Titulado estudios superiores no universitarios,Hombres,860729,96
2018,Titulado estudios superiores no universitarios,Hombres,860730,17
2018,Titulado estudios superiores no universitarios,Hombres,860731,21
2018,Titulado estudios superiores no universitarios,Hombres,860732,65
2018,Titulado estudios superiores no universitarios,Hombres,860733,57
2018,Titulado estudios superiores no universitarios,Hombres,860734,43
2018,Titulado estudios superiores no universitarios,Hombres,860735,44
2018,Titulado estudios superiores no universitarios,Hombres,860736,141
2018,Titulado estudios superiores no universitarios,Hombres,860737,185
2018,Titulado estudios superiores no universitarios,Hombres,860738,95
2018,Titulado estudios superiores no universitarios,Hombres,860739,83
2018,Titulado estudios superiores no universitarios,Hombres,860740,54
2018,Titulado estudios superiores no universitarios,Hombres,860741,30
2018,Titulado estudios superiores no universitarios,Hombres,860742,36
2018,Titulado estudios superiores no universitarios,Hombres,860743,4
2018,Titulado estudios superiores no universitarios,Hombres,860744,133
2018,Titulado estudios superiores no universitarios,Hombres,860745,38
2018,Titulado estudios superiores no universitarios,Hombres,860746,58
2018,Titulado estudios superiores no universitarios,Hombres,860747,107
2018,Titulado estudios superiores no universitarios,Hombres,860748,151
2018,Titulado estudios superiores no universitarios,Hombres,860749,77
2018,Titulado estudios superiores no universitarios,Hombres,860750,302
2018,Titulado estudios superiores no universitarios,Hombres,860751,66
2018,Titulado estudios superiores no universitarios,Hombres,860752,15
2018,Titulado estudios superiores no universitarios,Hombres,860753,42
2018,Titulado estudios superiores no universitarios,Hombres,860754,66
2018,Titulado estudios superiores no universitarios,Hombres,860755,45
2018,Titulado estudios superiores no universitarios,Hombres,860756,88
2018,Titulado estudios superiores no universitarios,Hombres,860757,75
2018,Titulado estudios superiores no universitarios,Hombres,860758,295
2018,Titulado estudios superiores no universitarios,Hombres,860759,79
2018,Titulado estudios superiores no universitarios,Hombres,860760,32
2018,Titulado estudios superiores no universitarios,Hombres,860761,57
2018,Titulado estudios superiores no universitarios,Hombres,860762,2
2018,Titulado estudios superiores no universitarios,Hombres,860763,85
2018,Titulado estudios superiores no universitarios,Hombres,860764,11
2018,Titulado estudios superiores no universitarios,Hombres,860765,9
2018,Titulado estudios superiores no universitarios,Hombres,860766,58
2018,Titulado estudios superiores no universitarios,Hombres,860767,78
2018,Titulado estudios superiores no universitarios,Hombres,860768,110
2018,Titulado estudios superiores no universitarios,Hombres,860769,68
